
Predictions were generated on 14-Feb-2025 at 21:58:30 using OpenFAST, compiled on Jan 03 2025 at 11:34:41 as a 64-bit application using single precision at commit v4.0.0
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; SeaState; HydroDyn

Description from the FAST input file: IEA 15 MW offshore reference model on UMaine VolturnUS-S semi-submersible floating platform

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RtAeroPwr	RtFldFxh	RtFldFyh	RtFldFzh	RtFldMxh	RtFldMyh	RtFldMzh	RtVAvgxh	RtFldCp	RtFldCt	RtArea	RtSpeed	RtTSR	B1Pitch	B2Pitch	B3Pitch	GenPwr	GenTq	Wave1Elev	Wave1Elv1	Wave1Elv2	Wave2Elev	Wave2Elv1	Wave2Elv2
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(W)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m/s)	(-)	(-)	(m^2)	(rpm)	(-)	(deg)	(deg)	(deg)	(kW)	(kN-m)	(m)	(m)	(m)	INVALID	INVALID	INVALID
    0.5400	 1.766E-02	 1.907E-06	 2.881E-02	-7.231E-06	-2.670E-02	-7.227E-06	 7.614E+02	 2.463E+05	 7.256E+01	 1.814E+03	 7.713E+05	 1.001E+06	-4.536E+04	 1.509E+01	 7.946E-06	 3.878E-02	 4.554E+04	 9.426E-03	 7.876E-03	 1.080E+00	 1.080E+00	 1.080E+00	 0.000E+00	 0.000E+00	-9.495E-01	-9.495E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.5500	 1.842E-02	 1.964E-06	 2.980E-02	-7.453E-06	-2.775E-02	-7.510E-06	 7.832E+02	 2.464E+05	 6.536E+01	 1.810E+03	 7.762E+05	 1.004E+06	-4.558E+04	 1.509E+01	 8.167E-06	 3.878E-02	 4.554E+04	 9.635E-03	 8.049E-03	 1.100E+00	 1.100E+00	 1.100E+00	 0.000E+00	 0.000E+00	-9.346E-01	-9.346E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.5600	 1.920E-02	 2.021E-06	 3.079E-02	-7.676E-06	-2.882E-02	-7.799E-06	 8.053E+02	 2.465E+05	 5.804E+01	 1.807E+03	 7.811E+05	 1.007E+06	-4.580E+04	 1.510E+01	 8.392E-06	 3.877E-02	 4.554E+04	 9.846E-03	 8.223E-03	 1.120E+00	 1.120E+00	 1.120E+00	 0.000E+00	 0.000E+00	-9.198E-01	-9.198E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.5700	 2.001E-02	 2.079E-06	 3.181E-02	-7.901E-06	-2.991E-02	-8.094E-06	 8.278E+02	 2.466E+05	 5.069E+01	 1.803E+03	 7.859E+05	 1.010E+06	-4.603E+04	 1.510E+01	 8.619E-06	 3.877E-02	 4.554E+04	 1.006E-02	 8.398E-03	 1.140E+00	 1.140E+00	 1.140E+00	 0.000E+00	 0.000E+00	-9.050E-01	-9.050E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.5800	 2.083E-02	 2.137E-06	 3.283E-02	-8.127E-06	-3.103E-02	-8.395E-06	 8.507E+02	 2.467E+05	 4.334E+01	 1.800E+03	 7.908E+05	 1.013E+06	-4.625E+04	 1.510E+01	 8.850E-06	 3.877E-02	 4.554E+04	 1.027E-02	 8.574E-03	 1.160E+00	 1.160E+00	 1.160E+00	 0.000E+00	 0.000E+00	-8.902E-01	-8.902E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.5900	 2.167E-02	 2.194E-06	 3.387E-02	-8.354E-06	-3.216E-02	-8.701E-06	 8.738E+02	 2.468E+05	 3.596E+01	 1.797E+03	 7.957E+05	 1.016E+06	-4.647E+04	 1.511E+01	 9.084E-06	 3.877E-02	 4.554E+04	 1.049E-02	 8.751E-03	 1.180E+00	 1.180E+00	 1.180E+00	 0.000E+00	 0.000E+00	-8.754E-01	-8.754E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6000	 2.254E-02	 2.252E-06	 3.492E-02	-8.582E-06	-3.332E-02	-9.013E-06	 8.973E+02	 2.469E+05	 2.863E+01	 1.793E+03	 8.006E+05	 1.019E+06	-4.670E+04	 1.511E+01	 9.321E-06	 3.876E-02	 4.554E+04	 1.070E-02	 8.929E-03	 1.200E+00	 1.200E+00	 1.200E+00	 0.000E+00	 0.000E+00	-8.606E-01	-8.606E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6100	 2.342E-02	 2.310E-06	 3.598E-02	-8.810E-06	-3.450E-02	-9.332E-06	 9.212E+02	 2.470E+05	 2.132E+01	 1.790E+03	 8.055E+05	 1.022E+06	-4.692E+04	 1.512E+01	 9.561E-06	 3.876E-02	 4.554E+04	 1.092E-02	 9.108E-03	 1.220E+00	 1.220E+00	 1.220E+00	 0.000E+00	 0.000E+00	-8.458E-01	-8.458E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6200	 2.432E-02	 2.369E-06	 3.705E-02	-9.039E-06	-3.571E-02	-9.656E-06	 9.454E+02	 2.472E+05	 1.391E+01	 1.787E+03	 8.104E+05	 1.024E+06	-4.714E+04	 1.512E+01	 9.805E-06	 3.876E-02	 4.554E+04	 1.114E-02	 9.288E-03	 1.240E+00	 1.240E+00	 1.240E+00	 0.000E+00	 0.000E+00	-8.310E-01	-8.310E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6300	 2.525E-02	 2.427E-06	 3.814E-02	-9.268E-06	-3.693E-02	-9.986E-06	 9.700E+02	 2.473E+05	 6.179E+00	 1.784E+03	 8.154E+05	 1.027E+06	-4.736E+04	 1.512E+01	 1.005E-05	 3.876E-02	 4.554E+04	 1.136E-02	 9.469E-03	 1.260E+00	 1.260E+00	 1.260E+00	 0.000E+00	 0.000E+00	-8.162E-01	-8.162E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6400	 2.619E-02	 2.485E-06	 3.924E-02	-9.498E-06	-3.818E-02	-1.032E-05	 9.949E+02	 2.474E+05	-1.639E+00	 1.780E+03	 8.204E+05	 1.030E+06	-4.758E+04	 1.513E+01	 1.030E-05	 3.875E-02	 4.554E+04	 1.158E-02	 9.651E-03	 1.280E+00	 1.280E+00	 1.280E+00	 0.000E+00	 0.000E+00	-8.013E-01	-8.013E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6500	 2.716E-02	 2.543E-06	 4.035E-02	-9.728E-06	-3.945E-02	-1.066E-05	 1.020E+03	 2.475E+05	-9.487E+00	 1.777E+03	 8.254E+05	 1.033E+06	-4.780E+04	 1.513E+01	 1.056E-05	 3.875E-02	 4.554E+04	 1.180E-02	 9.835E-03	 1.300E+00	 1.300E+00	 1.300E+00	 0.000E+00	 0.000E+00	-7.865E-01	-7.865E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6600	 2.815E-02	 2.601E-06	 4.148E-02	-9.958E-06	-4.074E-02	-1.101E-05	 1.046E+03	 2.476E+05	-1.738E+01	 1.774E+03	 8.303E+05	 1.036E+06	-4.801E+04	 1.514E+01	 1.081E-05	 3.875E-02	 4.554E+04	 1.203E-02	 1.002E-02	 1.320E+00	 1.320E+00	 1.320E+00	 0.000E+00	 0.000E+00	-7.717E-01	-7.717E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6700	 2.916E-02	 2.658E-06	 4.261E-02	-1.019E-05	-4.206E-02	-1.137E-05	 1.072E+03	 2.477E+05	-2.529E+01	 1.771E+03	 8.353E+05	 1.039E+06	-4.823E+04	 1.514E+01	 1.107E-05	 3.875E-02	 4.554E+04	 1.225E-02	 1.020E-02	 1.340E+00	 1.340E+00	 1.340E+00	 0.000E+00	 0.000E+00	-7.569E-01	-7.569E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6800	 3.019E-02	 2.716E-06	 4.376E-02	-1.042E-05	-4.340E-02	-1.173E-05	 1.098E+03	 2.478E+05	-3.324E+01	 1.767E+03	 8.403E+05	 1.042E+06	-4.844E+04	 1.514E+01	 1.134E-05	 3.875E-02	 4.554E+04	 1.248E-02	 1.039E-02	 1.360E+00	 1.360E+00	 1.360E+00	 0.000E+00	 0.000E+00	-7.421E-01	-7.421E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.6900	 3.124E-02	 2.773E-06	 4.492E-02	-1.065E-05	-4.476E-02	-1.209E-05	 1.125E+03	 2.479E+05	-4.131E+01	 1.764E+03	 8.453E+05	 1.045E+06	-4.865E+04	 1.515E+01	 1.161E-05	 3.874E-02	 4.554E+04	 1.271E-02	 1.058E-02	 1.380E+00	 1.380E+00	 1.380E+00	 0.000E+00	 0.000E+00	-7.273E-01	-7.273E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7000	 3.232E-02	 2.831E-06	 4.609E-02	-1.088E-05	-4.615E-02	-1.247E-05	 1.152E+03	 2.481E+05	-4.953E+01	 1.761E+03	 8.504E+05	 1.048E+06	-4.886E+04	 1.515E+01	 1.188E-05	 3.874E-02	 4.554E+04	 1.294E-02	 1.077E-02	 1.400E+00	 1.400E+00	 1.400E+00	 0.000E+00	 0.000E+00	-7.125E-01	-7.125E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7100	 3.341E-02	 2.888E-06	 4.727E-02	-1.111E-05	-4.755E-02	-1.284E-05	 1.180E+03	 2.482E+05	-5.784E+01	 1.758E+03	 8.554E+05	 1.051E+06	-4.908E+04	 1.516E+01	 1.215E-05	 3.874E-02	 4.554E+04	 1.317E-02	 1.096E-02	 1.420E+00	 1.420E+00	 1.420E+00	 0.000E+00	 0.000E+00	-6.977E-01	-6.977E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7200	 3.453E-02	 2.944E-06	 4.846E-02	-1.133E-05	-4.898E-02	-1.323E-05	 1.208E+03	 2.483E+05	-6.637E+01	 1.755E+03	 8.605E+05	 1.054E+06	-4.929E+04	 1.516E+01	 1.243E-05	 3.874E-02	 4.554E+04	 1.340E-02	 1.115E-02	 1.440E+00	 1.440E+00	 1.440E+00	 0.000E+00	 0.000E+00	-6.829E-01	-6.829E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7300	 3.567E-02	 3.000E-06	 4.966E-02	-1.156E-05	-5.044E-02	-1.362E-05	 1.236E+03	 2.484E+05	-7.492E+01	 1.751E+03	 8.655E+05	 1.057E+06	-4.950E+04	 1.516E+01	 1.271E-05	 3.873E-02	 4.554E+04	 1.363E-02	 1.134E-02	 1.460E+00	 1.460E+00	 1.460E+00	 0.000E+00	 0.000E+00	-6.681E-01	-6.681E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7400	 3.684E-02	 3.056E-06	 5.087E-02	-1.179E-05	-5.191E-02	-1.402E-05	 1.265E+03	 2.485E+05	-8.359E+01	 1.748E+03	 8.707E+05	 1.060E+06	-4.971E+04	 1.517E+01	 1.299E-05	 3.873E-02	 4.554E+04	 1.387E-02	 1.153E-02	 1.480E+00	 1.480E+00	 1.480E+00	 0.000E+00	 0.000E+00	-6.532E-01	-6.532E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7500	 3.802E-02	 3.112E-06	 5.209E-02	-1.201E-05	-5.342E-02	-1.442E-05	 1.294E+03	 2.486E+05	-9.230E+01	 1.745E+03	 8.758E+05	 1.063E+06	-4.991E+04	 1.517E+01	 1.328E-05	 3.873E-02	 4.554E+04	 1.411E-02	 1.172E-02	 1.500E+00	 1.500E+00	 1.500E+00	 0.000E+00	 0.000E+00	-6.384E-01	-6.384E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7600	 3.923E-02	 3.167E-06	 5.333E-02	-1.224E-05	-5.494E-02	-1.483E-05	 1.323E+03	 2.487E+05	-1.011E+02	 1.742E+03	 8.809E+05	 1.066E+06	-5.012E+04	 1.517E+01	 1.358E-05	 3.873E-02	 4.554E+04	 1.434E-02	 1.192E-02	 1.520E+00	 1.520E+00	 1.520E+00	 0.000E+00	 0.000E+00	-6.230E-01	-6.230E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7700	 4.046E-02	 3.221E-06	 5.457E-02	-1.246E-05	-5.649E-02	-1.524E-05	 1.353E+03	 2.488E+05	-1.100E+02	 1.739E+03	 8.860E+05	 1.069E+06	-5.032E+04	 1.518E+01	 1.387E-05	 3.872E-02	 4.554E+04	 1.458E-02	 1.211E-02	 1.540E+00	 1.540E+00	 1.540E+00	 0.000E+00	 0.000E+00	-6.076E-01	-6.076E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7800	 4.172E-02	 3.275E-06	 5.582E-02	-1.268E-05	-5.806E-02	-1.566E-05	 1.384E+03	 2.490E+05	-1.192E+02	 1.736E+03	 8.912E+05	 1.072E+06	-5.052E+04	 1.518E+01	 1.417E-05	 3.872E-02	 4.554E+04	 1.482E-02	 1.231E-02	 1.560E+00	 1.560E+00	 1.560E+00	 0.000E+00	 0.000E+00	-5.921E-01	-5.921E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.7900	 4.300E-02	 3.328E-06	 5.708E-02	-1.290E-05	-5.965E-02	-1.609E-05	 1.414E+03	 2.491E+05	-1.286E+02	 1.733E+03	 8.964E+05	 1.075E+06	-5.072E+04	 1.519E+01	 1.448E-05	 3.872E-02	 4.554E+04	 1.507E-02	 1.251E-02	 1.580E+00	 1.580E+00	 1.580E+00	 0.000E+00	 0.000E+00	-5.767E-01	-5.767E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8000	 4.430E-02	 3.381E-06	 5.835E-02	-1.312E-05	-6.127E-02	-1.652E-05	 1.446E+03	 2.492E+05	-1.383E+02	 1.730E+03	 9.017E+05	 1.078E+06	-5.092E+04	 1.519E+01	 1.479E-05	 3.872E-02	 4.554E+04	 1.531E-02	 1.271E-02	 1.600E+00	 1.600E+00	 1.600E+00	 0.000E+00	 0.000E+00	-5.612E-01	-5.612E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8100	 4.563E-02	 3.433E-06	 5.963E-02	-1.334E-05	-6.291E-02	-1.696E-05	 1.477E+03	 2.493E+05	-1.484E+02	 1.727E+03	 9.069E+05	 1.081E+06	-5.111E+04	 1.519E+01	 1.510E-05	 3.871E-02	 4.554E+04	 1.555E-02	 1.291E-02	 1.620E+00	 1.620E+00	 1.620E+00	 0.000E+00	 0.000E+00	-5.458E-01	-5.458E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8200	 4.698E-02	 3.484E-06	 6.092E-02	-1.355E-05	-6.457E-02	-1.741E-05	 1.509E+03	 2.494E+05	-1.585E+02	 1.724E+03	 9.122E+05	 1.084E+06	-5.131E+04	 1.520E+01	 1.542E-05	 3.871E-02	 4.554E+04	 1.580E-02	 1.311E-02	 1.640E+00	 1.640E+00	 1.640E+00	 0.000E+00	 0.000E+00	-5.304E-01	-5.304E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8300	 4.835E-02	 3.534E-06	 6.222E-02	-1.376E-05	-6.626E-02	-1.786E-05	 1.542E+03	 2.495E+05	-1.687E+02	 1.721E+03	 9.175E+05	 1.087E+06	-5.150E+04	 1.520E+01	 1.574E-05	 3.871E-02	 4.554E+04	 1.605E-02	 1.331E-02	 1.660E+00	 1.660E+00	 1.660E+00	 0.000E+00	 0.000E+00	-5.149E-01	-5.149E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8400	 4.975E-02	 3.584E-06	 6.352E-02	-1.397E-05	-6.797E-02	-1.832E-05	 1.575E+03	 2.496E+05	-1.789E+02	 1.718E+03	 9.228E+05	 1.090E+06	-5.170E+04	 1.521E+01	 1.606E-05	 3.871E-02	 4.554E+04	 1.630E-02	 1.351E-02	 1.680E+00	 1.680E+00	 1.680E+00	 0.000E+00	 0.000E+00	-4.995E-01	-4.995E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8500	 5.117E-02	 3.633E-06	 6.484E-02	-1.418E-05	-6.971E-02	-1.879E-05	 1.608E+03	 2.497E+05	-1.891E+02	 1.715E+03	 9.281E+05	 1.093E+06	-5.191E+04	 1.521E+01	 1.639E-05	 3.870E-02	 4.554E+04	 1.655E-02	 1.372E-02	 1.700E+00	 1.700E+00	 1.700E+00	 0.000E+00	 0.000E+00	-4.840E-01	-4.840E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8600	 5.262E-02	 3.680E-06	 6.616E-02	-1.438E-05	-7.147E-02	-1.926E-05	 1.642E+03	 2.499E+05	-1.993E+02	 1.712E+03	 9.334E+05	 1.096E+06	-5.211E+04	 1.521E+01	 1.672E-05	 3.870E-02	 4.554E+04	 1.680E-02	 1.392E-02	 1.720E+00	 1.720E+00	 1.720E+00	 0.000E+00	 0.000E+00	-4.686E-01	-4.686E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8700	 5.409E-02	 3.727E-06	 6.749E-02	-1.458E-05	-7.325E-02	-1.973E-05	 1.676E+03	 2.500E+05	-2.095E+02	 1.709E+03	 9.387E+05	 1.100E+06	-5.230E+04	 1.522E+01	 1.706E-05	 3.870E-02	 4.554E+04	 1.705E-02	 1.413E-02	 1.740E+00	 1.740E+00	 1.740E+00	 0.000E+00	 0.000E+00	-4.532E-01	-4.532E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8800	 5.559E-02	 3.773E-06	 6.883E-02	-1.478E-05	-7.506E-02	-2.022E-05	 1.711E+03	 2.501E+05	-2.197E+02	 1.706E+03	 9.441E+05	 1.103E+06	-5.250E+04	 1.522E+01	 1.740E-05	 3.870E-02	 4.554E+04	 1.731E-02	 1.434E-02	 1.760E+00	 1.760E+00	 1.760E+00	 0.000E+00	 0.000E+00	-4.377E-01	-4.377E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.8900	 5.711E-02	 3.818E-06	 7.018E-02	-1.497E-05	-7.689E-02	-2.071E-05	 1.746E+03	 2.502E+05	-2.299E+02	 1.703E+03	 9.494E+05	 1.106E+06	-5.270E+04	 1.523E+01	 1.774E-05	 3.869E-02	 4.554E+04	 1.757E-02	 1.455E-02	 1.780E+00	 1.780E+00	 1.780E+00	 0.000E+00	 0.000E+00	-4.223E-01	-4.223E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9000	 5.866E-02	 3.862E-06	 7.153E-02	-1.516E-05	-7.875E-02	-2.120E-05	 1.782E+03	 2.503E+05	-2.402E+02	 1.700E+03	 9.548E+05	 1.109E+06	-5.290E+04	 1.523E+01	 1.809E-05	 3.869E-02	 4.554E+04	 1.782E-02	 1.476E-02	 1.800E+00	 1.800E+00	 1.800E+00	 0.000E+00	 0.000E+00	-4.068E-01	-4.068E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9100	 6.023E-02	 3.904E-06	 7.289E-02	-1.535E-05	-8.063E-02	-2.171E-05	 1.818E+03	 2.504E+05	-2.505E+02	 1.698E+03	 9.601E+05	 1.112E+06	-5.310E+04	 1.523E+01	 1.844E-05	 3.869E-02	 4.554E+04	 1.808E-02	 1.497E-02	 1.820E+00	 1.820E+00	 1.820E+00	 0.000E+00	 0.000E+00	-3.914E-01	-3.914E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9200	 6.182E-02	 3.945E-06	 7.426E-02	-1.554E-05	-8.253E-02	-2.221E-05	 1.855E+03	 2.505E+05	-2.609E+02	 1.695E+03	 9.655E+05	 1.115E+06	-5.331E+04	 1.524E+01	 1.880E-05	 3.869E-02	 4.554E+04	 1.834E-02	 1.518E-02	 1.840E+00	 1.840E+00	 1.840E+00	 0.000E+00	 0.000E+00	-3.760E-01	-3.760E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9300	 6.344E-02	 3.986E-06	 7.563E-02	-1.571E-05	-8.446E-02	-2.273E-05	 1.892E+03	 2.506E+05	-2.713E+02	 1.692E+03	 9.708E+05	 1.118E+06	-5.351E+04	 1.524E+01	 1.916E-05	 3.868E-02	 4.554E+04	 1.861E-02	 1.539E-02	 1.860E+00	 1.860E+00	 1.860E+00	 0.000E+00	 0.000E+00	-3.605E-01	-3.605E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9400	 6.509E-02	 4.024E-06	 7.701E-02	-1.589E-05	-8.641E-02	-2.325E-05	 1.929E+03	 2.507E+05	-2.818E+02	 1.689E+03	 9.762E+05	 1.121E+06	-5.372E+04	 1.524E+01	 1.952E-05	 3.868E-02	 4.554E+04	 1.887E-02	 1.561E-02	 1.880E+00	 1.880E+00	 1.880E+00	 0.000E+00	 0.000E+00	-3.451E-01	-3.451E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9500	 6.677E-02	 4.062E-06	 7.840E-02	-1.606E-05	-8.839E-02	-2.378E-05	 1.967E+03	 2.508E+05	-2.922E+02	 1.686E+03	 9.816E+05	 1.124E+06	-5.393E+04	 1.525E+01	 1.989E-05	 3.868E-02	 4.554E+04	 1.913E-02	 1.582E-02	 1.900E+00	 1.900E+00	 1.900E+00	 0.000E+00	 0.000E+00	-3.296E-01	-3.296E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9600	 6.846E-02	 4.098E-06	 7.979E-02	-1.623E-05	-9.039E-02	-2.431E-05	 2.005E+03	 2.509E+05	-3.027E+02	 1.683E+03	 9.870E+05	 1.128E+06	-5.414E+04	 1.525E+01	 2.026E-05	 3.868E-02	 4.554E+04	 1.940E-02	 1.604E-02	 1.920E+00	 1.920E+00	 1.920E+00	 0.000E+00	 0.000E+00	-3.142E-01	-3.142E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9700	 7.019E-02	 4.133E-06	 8.119E-02	-1.639E-05	-9.241E-02	-2.485E-05	 2.044E+03	 2.511E+05	-3.133E+02	 1.680E+03	 9.924E+05	 1.131E+06	-5.435E+04	 1.526E+01	 2.064E-05	 3.867E-02	 4.554E+04	 1.967E-02	 1.625E-02	 1.940E+00	 1.940E+00	 1.940E+00	 0.000E+00	 0.000E+00	-2.988E-01	-2.988E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9800	 7.194E-02	 4.166E-06	 8.260E-02	-1.655E-05	-9.446E-02	-2.540E-05	 2.083E+03	 2.512E+05	-3.238E+02	 1.677E+03	 9.978E+05	 1.134E+06	-5.456E+04	 1.526E+01	 2.102E-05	 3.867E-02	 4.554E+04	 1.994E-02	 1.647E-02	 1.960E+00	 1.960E+00	 1.960E+00	 0.000E+00	 0.000E+00	-2.833E-01	-2.833E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    0.9900	 7.372E-02	 4.197E-06	 8.401E-02	-1.670E-05	-9.653E-02	-2.595E-05	 2.123E+03	 2.513E+05	-3.343E+02	 1.675E+03	 1.003E+06	 1.137E+06	-5.477E+04	 1.526E+01	 2.140E-05	 3.867E-02	 4.554E+04	 2.021E-02	 1.669E-02	 1.980E+00	 1.980E+00	 1.980E+00	 0.000E+00	 0.000E+00	-2.679E-01	-2.679E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0000	 7.552E-02	 4.228E-06	 8.542E-02	-1.685E-05	-9.863E-02	-2.651E-05	 2.163E+03	 2.514E+05	-3.448E+02	 1.672E+03	 1.009E+06	 1.140E+06	-5.498E+04	 1.527E+01	 2.179E-05	 3.867E-02	 4.554E+04	 2.048E-02	 1.691E-02	 2.000E+00	 2.000E+00	 2.000E+00	 0.000E+00	 0.000E+00	-2.525E-01	-2.525E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0100	 7.735E-02	 4.256E-06	 8.685E-02	-1.699E-05	-1.008E-01	-2.708E-05	 2.204E+03	 2.515E+05	-3.554E+02	 1.669E+03	 1.014E+06	 1.144E+06	-5.519E+04	 1.527E+01	 2.219E-05	 3.866E-02	 4.554E+04	 2.076E-02	 1.714E-02	 2.020E+00	 2.020E+00	 2.020E+00	 0.000E+00	 0.000E+00	-2.368E-01	-2.368E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0200	 7.921E-02	 4.283E-06	 8.827E-02	-1.713E-05	-1.029E-01	-2.765E-05	 2.245E+03	 2.516E+05	-3.659E+02	 1.667E+03	 1.019E+06	 1.147E+06	-5.540E+04	 1.527E+01	 2.259E-05	 3.866E-02	 4.554E+04	 2.103E-02	 1.736E-02	 2.040E+00	 2.040E+00	 2.040E+00	 0.000E+00	 0.000E+00	-2.211E-01	-2.211E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0300	 8.109E-02	 4.308E-06	 8.971E-02	-1.726E-05	-1.051E-01	-2.823E-05	 2.287E+03	 2.517E+05	-3.766E+02	 1.664E+03	 1.025E+06	 1.150E+06	-5.562E+04	 1.528E+01	 2.299E-05	 3.866E-02	 4.554E+04	 2.131E-02	 1.758E-02	 2.060E+00	 2.060E+00	 2.060E+00	 0.000E+00	 0.000E+00	-2.054E-01	-2.054E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0400	 8.301E-02	 4.331E-06	 9.114E-02	-1.739E-05	-1.073E-01	-2.881E-05	 2.329E+03	 2.518E+05	-3.872E+02	 1.661E+03	 1.030E+06	 1.153E+06	-5.583E+04	 1.528E+01	 2.340E-05	 3.866E-02	 4.554E+04	 2.159E-02	 1.781E-02	 2.080E+00	 2.080E+00	 2.080E+00	 0.000E+00	 0.000E+00	-1.897E-01	-1.897E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0500	 8.494E-02	 4.353E-06	 9.258E-02	-1.751E-05	-1.095E-01	-2.941E-05	 2.372E+03	 2.519E+05	-3.979E+02	 1.659E+03	 1.036E+06	 1.156E+06	-5.606E+04	 1.529E+01	 2.381E-05	 3.865E-02	 4.554E+04	 2.187E-02	 1.803E-02	 2.100E+00	 2.100E+00	 2.100E+00	 0.000E+00	 0.000E+00	-1.740E-01	-1.740E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0600	 8.691E-02	 4.372E-06	 9.403E-02	-1.762E-05	-1.117E-01	-3.000E-05	 2.415E+03	 2.520E+05	-4.086E+02	 1.656E+03	 1.041E+06	 1.160E+06	-5.629E+04	 1.529E+01	 2.422E-05	 3.865E-02	 4.554E+04	 2.215E-02	 1.826E-02	 2.120E+00	 2.120E+00	 2.120E+00	 0.000E+00	 0.000E+00	-1.583E-01	-1.583E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    1.0700	 8.890E-02	 4.390E-06	 9.548E-02	-1.773E-05	-1.140E-01	-3.061E-05	 2.459E+03	 2.521E+05	-4.193E+02	 1.653E+03	 1.047E+06	 1.163E+06	-5.652E+04	 1.529E+01	 2.464E-05	 3.865E-02	 4.554E+04	 2.243E-02	 1.849E-02	 2.140E+00	 2.140E+00	 2.140E+00	 0.000E+00	 0.000E+00	-1.426E-01	-1.426E-01	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
